model_id,feature,importance,fold_id
M3_catboost_residual,nt_heat_ceiling_index_c,13.64088997297931,fold1_2011_2013
M3_catboost_residual,network_mean_trend_6h_c,5.024043021485036,fold1_2011_2013
M3_catboost_residual,hko_temp_trend_3h_c,4.7675498835287184,fold1_2011_2013
M3_catboost_residual,target_lag2_minus_doy30_clim_c,4.662443865667023,fold1_2011_2013
M3_catboost_residual,official_max_minus_doy_clim30_c,4.1657466670655605,fold1_2011_2013
M3_catboost_residual,trend_years_since_2000,2.842215098134046,fold1_2011_2013
M3_catboost_residual,target_lag2_tmax_c,2.5086762824907343,fold1_2011_2013
M3_catboost_residual,hko_latest_temp_minus_official_max_c,2.3793911544297672,fold1_2011_2013
M3_catboost_residual,hko_temp_mean_24h_minus_doy_clim_c,2.3468621501405313,fold1_2011_2013
M3_catboost_residual,station_wong_chuk_hang_latest_minus_hko_c,2.1638961362954126,fold1_2011_2013
M3_catboost_residual,target_history_max_source_date,1.613037303980331,fold1_2011_2013
M3_catboost_residual,hko_pre_target_afternoon_max_minus_official_max_c,1.5477220131401468,fold1_2011_2013
M3_catboost_residual,official_range_c,1.3684081106955557,fold1_2011_2013
M3_catboost_residual,hko_temp_mean_24h_c,1.277207618981283,fold1_2011_2013
M3_catboost_residual,hko_latest_dewpoint_depression_c,1.2501689024239147,fold1_2011_2013
M3_catboost_residual,target_roll30_anomaly_lag2_c,1.2298392060752472,fold1_2011_2013
M3_catboost_residual,west_nw_nt_latest_count,1.2000883619571334,fold1_2011_2013
M3_catboost_residual,official_max_minus_month_clim10_c,1.1559405371030167,fold1_2011_2013
M3_catboost_residual,fcst_flag_easterly_ne,1.1261240497488247,fold1_2011_2013
M3_catboost_residual,hko_temp_trend_12h_c,1.0711776050830863,fold1_2011_2013
M3_catboost_residual,hko_rh_mean_12h_pct,1.0075924650322996,fold1_2011_2013
M3_catboost_residual,target_lag30_tmax_c,0.9795797927179931,fold1_2011_2013
M3_catboost_residual,official_max_c,0.9748198125541568,fold1_2011_2013
M3_catboost_residual,target_roll365_mean_lag2_c,0.9686007907290969,fold1_2011_2013
M3_catboost_residual,hko_latest_temp_minus_doy_hour_clim_c,0.9000249340833341,fold1_2011_2013
M3_catboost_residual,network_spread_max_24h_c,0.851577935900308,fold1_2011_2013
M3_catboost_residual,inland_nt_latest_mean_minus_hko_c,0.7830007791771668,fold1_2011_2013
M3_catboost_residual,hko_latest_dewpoint_c,0.7684192282849946,fold1_2011_2013
M3_catboost_residual,network_latest_hko_minus_mean_c,0.703693354132678,fold1_2011_2013
M3_catboost_residual,hko_rh_trend_3h_pct,0.7027026220656059,fold1_2011_2013
