cutoff,model_id,model_family,scope,n,mae,rmse,median_abs_error,bias,p80_abs_error,p90_abs_error,p95_abs_error,max_abs_error,first_date,last_date
17:00,A2_residual_shrinkage,ablation,official_rows_only,4274,0.9576336484223348,1.2212048301572926,0.7776537653385382,-0.012420929851937853,1.5342299704807858,2.0310348055029332,2.4602647498893426,4.417751092620506,2011-01-01,2023-12-31
21:00,A1_raw_official,ablation,official_rows_only,4321,0.9579958342976163,1.2229474867822347,0.8000000000000007,-0.1290673455218699,1.5,2.0,2.3999999999999986,4.5,2011-01-01,2023-12-31
18:00,A9_analog_residual,ablation,official_rows_only,4286,0.9586396995240537,1.2225992351150052,0.7816890990807437,-0.050310633728852416,1.534317126456095,2.0381693846891853,2.46238867788104,4.42401282169368,2011-01-01,2023-12-31
18:00,A3_latest_only_residual_lgbm,ablation,official_rows_only,4286,0.9586900194961296,1.2222543906873422,0.7804566562011459,-0.05591890494191907,1.530717900648039,2.034191345415401,2.4461607323293357,4.452640435744566,2011-01-01,2023-12-31
17:00,A9_analog_residual,ablation,official_rows_only,4274,0.958932122787926,1.2231284498094204,0.7805241328788419,-0.05181718943062783,1.5342606181705918,2.0364684755460476,2.4648634708696644,4.427706985500844,2011-01-01,2023-12-31
17:00,A3_latest_only_residual_lgbm,ablation,official_rows_only,4274,0.9590008183065988,1.222813955412952,0.7807874699020196,-0.0574692240133539,1.5292854495519137,2.0355662253266673,2.44922860539728,4.455959210827142,2011-01-01,2023-12-31
18:00,A8_latest_regime_interactions_lgbm,ablation,official_rows_only,4286,0.9625451388341495,1.2266032284307968,0.7784293178040222,-0.11067294133949256,1.5439678693521621,2.037052676429699,2.4562969779329675,4.469040435744564,2011-01-01,2023-12-31
17:00,A8_latest_regime_interactions_lgbm,ablation,official_rows_only,4274,0.962902239321271,1.227217327421057,0.7794077143207296,-0.11226763299791172,1.5433625527155583,2.0389667451676416,2.4571707347127973,4.472359210827143,2011-01-01,2023-12-31
18:00,A10_full_stack,ablation,official_rows_only,4286,0.9643195797943735,1.2298156351114562,0.7734142127299659,-0.036618347019162466,1.5434464501421843,2.0406472077719986,2.4871543359279276,4.425842841965373,2011-01-01,2023-12-31
17:00,A10_full_stack,ablation,official_rows_only,4274,0.9646451149220829,1.2303048249559179,0.7743490380341846,-0.03843755460950365,1.5455568769266095,2.040169155292263,2.490346523002098,4.424897186769151,2011-01-01,2023-12-31
18:00,A1_raw_official,ablation,official_rows_only,4286,0.9647223518432105,1.2310760727023389,0.8000000000000007,-0.13047130191320577,1.5,2.0,2.5,4.5,2011-01-01,2023-12-31
17:00,A1_raw_official,ablation,official_rows_only,4274,0.9650444548432383,1.2316258357735421,0.8000000000000007,-0.13149274684136641,1.5,2.0,2.5,4.5,2011-01-01,2023-12-31
21:00,A4_latest_plus_revision_residual_lgbm,ablation,official_rows_only,4321,0.9654290759922668,1.2328302093258303,0.7781753632013455,-0.006586040067834115,1.54403834412242,2.02707233849279,2.5027446975357286,4.582659805383919,2011-01-01,2023-12-31
21:00,A6_latest_plus_target_history_lgbm,ablation,official_rows_only,4321,0.9654290759922668,1.2328302093258303,0.7781753632013455,-0.006586040067834115,1.54403834412242,2.02707233849279,2.5027446975357286,4.582659805383919,2011-01-01,2023-12-31
21:00,A7_latest_plus_climate_lgbm,ablation,official_rows_only,4321,0.9666042460826013,1.234061764651826,0.7776467374519136,-0.044770254233657894,1.5399760970147014,2.031470592050159,2.5067542847084603,4.599404131587072,2011-01-01,2023-12-31
21:00,A5_latest_plus_residual_history_lgbm,ablation,official_rows_only,4321,0.9689590748276415,1.237133026549278,0.7803429866716733,-0.04661974130703753,1.5430152386064364,2.033381399439417,2.5197730620752417,4.6347499656657085,2011-01-01,2023-12-31
18:00,A4_latest_plus_revision_residual_lgbm,ablation,official_rows_only,4286,0.9721927962365053,1.240494254465152,0.7867822528023876,-0.015282016260362035,1.5497370534939492,2.0393447199769668,2.5194370425356762,4.593345112842275,2011-01-01,2023-12-31
18:00,A6_latest_plus_target_history_lgbm,ablation,official_rows_only,4286,0.9721927962365053,1.240494254465152,0.7867822528023876,-0.015282016260362035,1.5497370534939492,2.0393447199769668,2.5194370425356762,4.593345112842275,2011-01-01,2023-12-31
17:00,A4_latest_plus_revision_residual_lgbm,ablation,official_rows_only,4274,0.9725455173042091,1.2409232490265247,0.7875125159655258,-0.01701726418474386,1.5505172070342481,2.03993327760583,2.517721872174524,4.592651650038899,2011-01-01,2023-12-31
17:00,A6_latest_plus_target_history_lgbm,ablation,official_rows_only,4274,0.9725455173042091,1.2409232490265247,0.7875125159655258,-0.01701726418474386,1.5505172070342481,2.03993327760583,2.517721872174524,4.592651650038899,2011-01-01,2023-12-31
18:00,A7_latest_plus_climate_lgbm,ablation,official_rows_only,4286,0.9735590643737594,1.2420997465710013,0.7874359820493186,-0.05499620821616442,1.5567547626574623,2.045182219281223,2.522832626278279,4.612333842066658,2011-01-01,2023-12-31
17:00,A7_latest_plus_climate_lgbm,ablation,official_rows_only,4274,0.973980936338976,1.2425754467805286,0.78675303862493,-0.05683556112447622,1.5560483507240415,2.044068273011607,2.523393648354149,4.611770750659726,2011-01-01,2023-12-31
18:00,A5_latest_plus_residual_history_lgbm,ablation,official_rows_only,4286,0.9758779312261726,1.2451637076722686,0.7848394880460479,-0.056889703075701556,1.5551288821880789,2.043805926568899,2.5305665395666272,4.647523533730848,2011-01-01,2023-12-31
17:00,A5_latest_plus_residual_history_lgbm,ablation,official_rows_only,4274,0.9763184351183715,1.2456346027817746,0.785642845355726,-0.058748881753940524,1.5544077575608306,2.0440610996694075,2.5316120943440352,4.64694373906125,2011-01-01,2023-12-31
17:00,A11_no_official_direct_fallback,ablation,official_rows_only,4274,1.8787329155830015,2.334573126744118,1.6245131749970447,-0.6179984245394439,2.91347456818621,3.7794190220174095,4.5109478145510415,8.889824106602063,2011-01-01,2023-12-31
21:00,A11_no_official_direct_fallback,ablation,official_rows_only,4321,1.8791689362803377,2.334230459403987,1.625676828547796,-0.6141682255080926,2.913279193497523,3.7807555043522783,4.514638504864315,8.889824106602063,2011-01-01,2023-12-31
18:00,A11_no_official_direct_fallback,ablation,official_rows_only,4286,1.8803195939788677,2.335987350223569,1.6261338704669228,-0.6151706113852504,2.9143227202904676,3.7814613941170503,4.5137330330959395,8.889824106602063,2011-01-01,2023-12-31
23:59,A11_no_official_direct_fallback,ablation,official_rows_only,4747,1.9022526603232504,2.3722181356475254,1.6455089386354693,-0.5518156239081766,2.933686082086618,3.82242491272169,4.609560586277522,9.97594071768608,2011-01-01,2023-12-31
17:00,A0_yearsafe_climatology,ablation,official_rows_only,4274,2.06020648355744,2.568817312176392,1.7611395511921426,-0.6649933678422959,3.2276083617177607,4.158906685795064,5.0664893246692975,10.316862170087974,2011-01-01,2023-12-31
18:00,A0_yearsafe_climatology,ablation,official_rows_only,4286,2.062408288931968,2.5708676087103317,1.7625806451612913,-0.6629579969451488,3.232404692082117,4.175315304390004,5.0668347810231085,10.316862170087974,2011-01-01,2023-12-31
21:00,A0_yearsafe_climatology,ablation,official_rows_only,4321,2.063844957118438,2.572093323636557,1.7634408602150522,-0.6641625702461664,3.2335125448028705,4.176267281105986,5.067050691244241,10.316862170087974,2011-01-01,2023-12-31
23:59,A0_yearsafe_climatology,ablation,official_rows_only,4747,2.0967903848219205,2.623929808661223,1.7795698924731163,-0.6041323209381382,3.2763613140854284,4.249938172043008,5.178235130649883,11.334475806451612,2011-01-01,2023-12-31
23:59,A2_residual_shrinkage,ablation,all_rows,4747,0.9216066007226759,1.1826760995241477,0.7372210878929693,0.012704769322469249,1.477812449139664,1.9641225406986251,2.3954636051070834,4.403362920320813,2011-01-01,2023-12-31
23:59,A9_analog_residual,ablation,all_rows,4747,0.921609014338588,1.1831680264312898,0.7376937172106963,-0.03483060388574233,1.4789308217770651,1.962073373323128,2.40810641898608,4.402661223799544,2011-01-01,2023-12-31
23:59,A3_latest_only_residual_lgbm,ablation,all_rows,4747,0.9218677178518591,1.183371254031539,0.7390291992020543,-0.03852181776631542,1.4828884348789764,1.9742618204537936,2.4085546667166833,4.435189167117883,2011-01-01,2023-12-31
23:59,A8_latest_regime_interactions_lgbm,ablation,all_rows,4747,0.9250616591041392,1.187079626465739,0.7453862955331765,-0.09204206213117747,1.4827744700194394,1.9814130708432294,2.411978739086967,4.451589167117884,2011-01-01,2023-12-31
23:59,A1_raw_official,ablation,all_rows,4747,0.9274910469770383,1.1915190793489194,0.7000000000000028,-0.12285654097324625,1.5,2.0,2.3999999999999986,4.5,2011-01-01,2023-12-31
23:59,A10_full_stack,ablation,all_rows,4747,0.9281406615506101,1.1907656009269159,0.7377577734123193,-0.017041173976655385,1.4882950967958564,1.9738877016119056,2.429346618961087,4.298346788216367,2011-01-01,2023-12-31
23:59,A4_latest_plus_revision_residual_lgbm,ablation,all_rows,4747,0.9366032636015762,1.2016959752589356,0.7583538340534233,0.0016889972683686466,1.5064012632035872,1.983816599013983,2.469501649767611,4.433244907292551,2011-01-01,2023-12-31
23:59,A6_latest_plus_target_history_lgbm,ablation,all_rows,4747,0.9366032636015762,1.2016959752589356,0.7583538340534233,0.0016889972683686466,1.5064012632035872,1.983816599013983,2.469501649767611,4.433244907292551,2011-01-01,2023-12-31
23:59,A7_latest_plus_climate_lgbm,ablation,all_rows,4747,0.9376335520046852,1.2028202486298558,0.7538246432605078,-0.03565399641068464,1.5010875524182563,1.978340668910927,2.460175732661286,4.464371018477401,2011-01-01,2023-12-31
23:59,A5_latest_plus_residual_history_lgbm,ablation,all_rows,4747,0.940085395817111,1.2059057076823632,0.7555346025997309,-0.03739499341414273,1.5049080918945885,1.9862259690382944,2.4693867353778134,4.498581242588351,2011-01-01,2023-12-31
21:00,A2_residual_shrinkage,ablation,all_rows,4321,0.9502003814518755,1.2129269911066347,0.7654455430285836,0.0017767171157491864,1.5260736179034033,2.0214454078700825,2.4468398046748163,4.399050704547253,2011-01-01,2023-12-31
21:00,A9_analog_residual,ablation,all_rows,4321,0.9515389249570207,1.2144581800298266,0.7673425766591819,-0.04195565482047104,1.5303256171731476,2.0314167444912314,2.4550417541371665,4.404962344504327,2011-01-01,2023-12-31
21:00,A3_latest_only_residual_lgbm,ablation,all_rows,4321,0.9515776032835225,1.2141962656801586,0.7720607380012936,-0.04753689301993578,1.521723160290719,2.016473053748779,2.437872573711239,4.435848166298392,2011-01-01,2023-12-31
21:00,A8_latest_regime_interactions_lgbm,ablation,all_rows,4321,0.9552695370773245,1.218092554123895,0.7733308470119162,-0.1018569115341686,1.5336524389378283,2.0278163407375054,2.4474866971534652,4.452248166298389,2011-01-01,2023-12-31
21:00,A10_full_stack,ablation,all_rows,4321,0.9572806701214537,1.2218391555639105,0.7687896441095141,-0.02611997840229962,1.535074398683303,2.0230832475996543,2.470390972194526,4.412755193101873,2011-01-01,2023-12-31
18:00,A2_residual_shrinkage,ablation,all_rows,4286,0.9573586686010545,1.2207018031783312,0.77703610146561,-0.010583772262922052,1.5338804672073678,2.031840516495148,2.460074857178526,4.414668451286165,2011-01-01,2023-12-31
17:00,A2_residual_shrinkage,ablation,all_rows,4274,0.9576336484223348,1.2212048301572926,0.7776537653385382,-0.012420929851937853,1.5342299704807858,2.0310348055029332,2.4602647498893426,4.417751092620506,2011-01-01,2023-12-31
21:00,A1_raw_official,ablation,all_rows,4321,0.9579958342976163,1.2229474867822347,0.8000000000000007,-0.1290673455218699,1.5,2.0,2.3999999999999986,4.5,2011-01-01,2023-12-31
18:00,A9_analog_residual,ablation,all_rows,4286,0.9586396995240537,1.2225992351150052,0.7816890990807437,-0.050310633728852416,1.534317126456095,2.0381693846891853,2.46238867788104,4.42401282169368,2011-01-01,2023-12-31
18:00,A3_latest_only_residual_lgbm,ablation,all_rows,4286,0.9586900194961296,1.2222543906873422,0.7804566562011459,-0.05591890494191907,1.530717900648039,2.034191345415401,2.4461607323293357,4.452640435744566,2011-01-01,2023-12-31
17:00,A9_analog_residual,ablation,all_rows,4274,0.958932122787926,1.2231284498094204,0.7805241328788419,-0.05181718943062783,1.5342606181705918,2.0364684755460476,2.4648634708696644,4.427706985500844,2011-01-01,2023-12-31
17:00,A3_latest_only_residual_lgbm,ablation,all_rows,4274,0.9590008183065988,1.222813955412952,0.7807874699020196,-0.0574692240133539,1.5292854495519137,2.0355662253266673,2.44922860539728,4.455959210827142,2011-01-01,2023-12-31
18:00,A8_latest_regime_interactions_lgbm,ablation,all_rows,4286,0.9625451388341495,1.2266032284307968,0.7784293178040222,-0.11067294133949256,1.5439678693521621,2.037052676429699,2.4562969779329675,4.469040435744564,2011-01-01,2023-12-31
17:00,A8_latest_regime_interactions_lgbm,ablation,all_rows,4274,0.962902239321271,1.227217327421057,0.7794077143207296,-0.11226763299791172,1.5433625527155583,2.0389667451676416,2.4571707347127973,4.472359210827143,2011-01-01,2023-12-31
18:00,A10_full_stack,ablation,all_rows,4286,0.9643195797943735,1.2298156351114562,0.7734142127299659,-0.036618347019162466,1.5434464501421843,2.0406472077719986,2.4871543359279276,4.425842841965373,2011-01-01,2023-12-31
17:00,A10_full_stack,ablation,all_rows,4274,0.9646451149220829,1.2303048249559179,0.7743490380341846,-0.03843755460950365,1.5455568769266095,2.040169155292263,2.490346523002098,4.424897186769151,2011-01-01,2023-12-31
18:00,A1_raw_official,ablation,all_rows,4286,0.9647223518432105,1.2310760727023389,0.8000000000000007,-0.13047130191320577,1.5,2.0,2.5,4.5,2011-01-01,2023-12-31
17:00,A1_raw_official,ablation,all_rows,4274,0.9650444548432383,1.2316258357735421,0.8000000000000007,-0.13149274684136641,1.5,2.0,2.5,4.5,2011-01-01,2023-12-31
21:00,A4_latest_plus_revision_residual_lgbm,ablation,all_rows,4321,0.9654290759922668,1.2328302093258303,0.7781753632013455,-0.006586040067834115,1.54403834412242,2.02707233849279,2.5027446975357286,4.582659805383919,2011-01-01,2023-12-31
21:00,A6_latest_plus_target_history_lgbm,ablation,all_rows,4321,0.9654290759922668,1.2328302093258303,0.7781753632013455,-0.006586040067834115,1.54403834412242,2.02707233849279,2.5027446975357286,4.582659805383919,2011-01-01,2023-12-31
21:00,A7_latest_plus_climate_lgbm,ablation,all_rows,4321,0.9666042460826013,1.234061764651826,0.7776467374519136,-0.044770254233657894,1.5399760970147014,2.031470592050159,2.5067542847084603,4.599404131587072,2011-01-01,2023-12-31
21:00,A5_latest_plus_residual_history_lgbm,ablation,all_rows,4321,0.9689590748276415,1.237133026549278,0.7803429866716733,-0.04661974130703753,1.5430152386064364,2.033381399439417,2.5197730620752417,4.6347499656657085,2011-01-01,2023-12-31
18:00,A4_latest_plus_revision_residual_lgbm,ablation,all_rows,4286,0.9721927962365053,1.240494254465152,0.7867822528023876,-0.015282016260362035,1.5497370534939492,2.0393447199769668,2.5194370425356762,4.593345112842275,2011-01-01,2023-12-31
18:00,A6_latest_plus_target_history_lgbm,ablation,all_rows,4286,0.9721927962365053,1.240494254465152,0.7867822528023876,-0.015282016260362035,1.5497370534939492,2.0393447199769668,2.5194370425356762,4.593345112842275,2011-01-01,2023-12-31
17:00,A4_latest_plus_revision_residual_lgbm,ablation,all_rows,4274,0.9725455173042091,1.2409232490265247,0.7875125159655258,-0.01701726418474386,1.5505172070342481,2.03993327760583,2.517721872174524,4.592651650038899,2011-01-01,2023-12-31
17:00,A6_latest_plus_target_history_lgbm,ablation,all_rows,4274,0.9725455173042091,1.2409232490265247,0.7875125159655258,-0.01701726418474386,1.5505172070342481,2.03993327760583,2.517721872174524,4.592651650038899,2011-01-01,2023-12-31
18:00,A7_latest_plus_climate_lgbm,ablation,all_rows,4286,0.9735590643737594,1.2420997465710013,0.7874359820493186,-0.05499620821616442,1.5567547626574623,2.045182219281223,2.522832626278279,4.612333842066658,2011-01-01,2023-12-31
17:00,A7_latest_plus_climate_lgbm,ablation,all_rows,4274,0.973980936338976,1.2425754467805286,0.78675303862493,-0.05683556112447622,1.5560483507240415,2.044068273011607,2.523393648354149,4.611770750659726,2011-01-01,2023-12-31
18:00,A5_latest_plus_residual_history_lgbm,ablation,all_rows,4286,0.9758779312261726,1.2451637076722686,0.7848394880460479,-0.056889703075701556,1.5551288821880789,2.043805926568899,2.5305665395666272,4.647523533730848,2011-01-01,2023-12-31
17:00,A5_latest_plus_residual_history_lgbm,ablation,all_rows,4274,0.9763184351183715,1.2456346027817746,0.785642845355726,-0.058748881753940524,1.5544077575608306,2.0440610996694075,2.5316120943440352,4.64694373906125,2011-01-01,2023-12-31
17:00,A11_no_official_direct_fallback,ablation,all_rows,4748,1.902025821238541,2.3719985435965407,1.6450068026243372,-0.5518732071142036,2.933287927783688,3.8220730484569208,4.609534393667862,9.97594071768608,2011-01-01,2023-12-31
18:00,A11_no_official_direct_fallback,ablation,all_rows,4748,1.902025821238541,2.3719985435965407,1.6450068026243372,-0.5518732071142036,2.933287927783688,3.8220730484569208,4.609534393667862,9.97594071768608,2011-01-01,2023-12-31
21:00,A11_no_official_direct_fallback,ablation,all_rows,4748,1.902025821238541,2.3719985435965407,1.6450068026243372,-0.5518732071142036,2.933287927783688,3.8220730484569208,4.609534393667862,9.97594071768608,2011-01-01,2023-12-31
23:59,A11_no_official_direct_fallback,ablation,all_rows,4748,1.902025821238541,2.3719985435965407,1.6450068026243372,-0.5518732071142036,2.933287927783688,3.8220730484569208,4.609534393667862,9.97594071768608,2011-01-01,2023-12-31
17:00,A0_yearsafe_climatology,ablation,all_rows,4748,2.096515811926964,2.6236787226083256,1.7794162826420887,-0.6041721242150194,3.2755720905364485,4.249802419354835,5.177956746199488,11.334475806451612,2011-01-01,2023-12-31
18:00,A0_yearsafe_climatology,ablation,all_rows,4748,2.096515811926964,2.6236787226083256,1.7794162826420887,-0.6041721242150194,3.2755720905364485,4.249802419354835,5.177956746199488,11.334475806451612,2011-01-01,2023-12-31
21:00,A0_yearsafe_climatology,ablation,all_rows,4748,2.096515811926964,2.6236787226083256,1.7794162826420887,-0.6041721242150194,3.2755720905364485,4.249802419354835,5.177956746199488,11.334475806451612,2011-01-01,2023-12-31
23:59,A0_yearsafe_climatology,ablation,all_rows,4748,2.096515811926964,2.6236787226083256,1.7794162826420887,-0.6041721242150194,3.2755720905364485,4.249802419354835,5.177956746199488,11.334475806451612,2011-01-01,2023-12-31
