cutoff,model_id,model_family,scope,n,mae,rmse,median_abs_error,bias,p80_abs_error,p90_abs_error,p95_abs_error,max_abs_error,first_date,last_date
21:00,B3_grouped_residual_shrinkage,baseline,all_rows,4321,0.9502003814518755,1.2129269911066347,0.7654455430285836,0.0017767171157491864,1.5260736179034033,2.0214454078700825,2.4468398046748163,4.399050704547253,2011-01-01,2023-12-31
21:00,B2_monthly_residual_shrinkage,baseline,all_rows,4321,0.9517855009560289,1.21564115639363,0.7652177200957695,0.011680551474872921,1.5224306764466604,2.008788177490466,2.4509723474792615,4.498678593129789,2011-01-01,2023-12-31
18:00,B3_grouped_residual_shrinkage,baseline,all_rows,4286,0.9573586686010545,1.2207018031783312,0.77703610146561,-0.010583772262922052,1.5338804672073678,2.031840516495148,2.460074857178526,4.414668451286165,2011-01-01,2023-12-31
17:00,B3_grouped_residual_shrinkage,baseline,all_rows,4274,0.9576336484223348,1.2212048301572926,0.7776537653385382,-0.012420929851937853,1.5342299704807858,2.0310348055029332,2.4602647498893426,4.417751092620506,2011-01-01,2023-12-31
21:00,B1_raw_official_latest,baseline,all_rows,4321,0.9579958342976163,1.2229474867822347,0.8000000000000007,-0.1290673455218699,1.5,2.0,2.3999999999999986,4.5,2011-01-01,2023-12-31
18:00,B2_monthly_residual_shrinkage,baseline,all_rows,4286,0.9588017690248719,1.2233152709648878,0.7744220828578392,-0.0015463993267191762,1.5385528844969052,2.03669369174352,2.4603629189133533,4.538888843622775,2011-01-01,2023-12-31
17:00,B2_monthly_residual_shrinkage,baseline,all_rows,4274,0.9590942277053015,1.2238676912370294,0.7749789628029315,-0.003906239432902196,1.5406979600966615,2.037438237452065,2.465080412582003,4.545932459716113,2011-01-01,2023-12-31
18:00,B1_raw_official_latest,baseline,all_rows,4286,0.9647223518432105,1.2310760727023389,0.8000000000000007,-0.13047130191320577,1.5,2.0,2.5,4.5,2011-01-01,2023-12-31
17:00,B1_raw_official_latest,baseline,all_rows,4274,0.9650444548432383,1.2316258357735421,0.8000000000000007,-0.13149274684136641,1.5,2.0,2.5,4.5,2011-01-01,2023-12-31
17:00,B4_direct_no_official_huber,baseline_direct_fallback,all_rows,4748,1.8839573967744647,2.3615528215834014,1.6054541738596946,-0.39208330851552237,2.9247674762677,3.8144687310956265,4.643195176487014,10.513049466438579,2011-01-01,2023-12-31
18:00,B4_direct_no_official_huber,baseline_direct_fallback,all_rows,4748,1.8839573967744647,2.3615528215834014,1.6054541738596946,-0.39208330851552237,2.9247674762677,3.8144687310956265,4.643195176487014,10.513049466438579,2011-01-01,2023-12-31
21:00,B4_direct_no_official_huber,baseline_direct_fallback,all_rows,4748,1.8839573967744647,2.3615528215834014,1.6054541738596946,-0.39208330851552237,2.9247674762677,3.8144687310956265,4.643195176487014,10.513049466438579,2011-01-01,2023-12-31
23:59,B4_direct_no_official_huber,baseline_direct_fallback,all_rows,4748,1.8839573967744647,2.3615528215834014,1.6054541738596946,-0.39208330851552237,2.9247674762677,3.8144687310956265,4.643195176487014,10.513049466438579,2011-01-01,2023-12-31
17:00,B5_direct_no_official_lgbm_l1,baseline_direct_fallback,all_rows,4748,1.902025821238541,2.3719985435965407,1.6450068026243372,-0.5518732071142036,2.933287927783688,3.8220730484569208,4.609534393667862,9.97594071768608,2011-01-01,2023-12-31
18:00,B5_direct_no_official_lgbm_l1,baseline_direct_fallback,all_rows,4748,1.902025821238541,2.3719985435965407,1.6450068026243372,-0.5518732071142036,2.933287927783688,3.8220730484569208,4.609534393667862,9.97594071768608,2011-01-01,2023-12-31
21:00,B5_direct_no_official_lgbm_l1,baseline_direct_fallback,all_rows,4748,1.902025821238541,2.3719985435965407,1.6450068026243372,-0.5518732071142036,2.933287927783688,3.8220730484569208,4.609534393667862,9.97594071768608,2011-01-01,2023-12-31
23:59,B5_direct_no_official_lgbm_l1,baseline_direct_fallback,all_rows,4748,1.902025821238541,2.3719985435965407,1.6450068026243372,-0.5518732071142036,2.933287927783688,3.8220730484569208,4.609534393667862,9.97594071768608,2011-01-01,2023-12-31
17:00,B0_yearsafe_doy_climatology,baseline,all_rows,4748,2.096515811926964,2.6236787226083256,1.7794162826420887,-0.6041721242150194,3.2755720905364485,4.249802419354835,5.177956746199488,11.334475806451612,2011-01-01,2023-12-31
18:00,B0_yearsafe_doy_climatology,baseline,all_rows,4748,2.096515811926964,2.6236787226083256,1.7794162826420887,-0.6041721242150194,3.2755720905364485,4.249802419354835,5.177956746199488,11.334475806451612,2011-01-01,2023-12-31
21:00,B0_yearsafe_doy_climatology,baseline,all_rows,4748,2.096515811926964,2.6236787226083256,1.7794162826420887,-0.6041721242150194,3.2755720905364485,4.249802419354835,5.177956746199488,11.334475806451612,2011-01-01,2023-12-31
23:59,B0_yearsafe_doy_climatology,baseline,all_rows,4748,2.096515811926964,2.6236787226083256,1.7794162826420887,-0.6041721242150194,3.2755720905364485,4.249802419354835,5.177956746199488,11.334475806451612,2011-01-01,2023-12-31
